;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
2555;APROVADO POR NOTA;a49b60d45d706c0e7a01c85e0fe3854e;0.0;92127264.0;57564861;5.0;3.20000005;25.0;t;2.0
2556;APROVADO POR NOTA;a49b60d45d706c0e7a01c85e0fe3854e;0.0;92127264.0;57564861;5.0;3.5;25.0;f;3.0
2557;REPROVADO POR MÉDIA E POR FALTAS;d876a255f2540137212a1df25b8c47bf;0.0;92127264.0;57564861;0.2;0.5;52.0;f;1.0
2558;REPROVADO POR MÉDIA E POR FALTAS;d876a255f2540137212a1df25b8c47bf;0.0;92127264.0;57564861;0.2;0.0;52.0;f;2.0
2559;REPROVADO POR MÉDIA E POR FALTAS;d876a255f2540137212a1df25b8c47bf;0.0;92127264.0;57564861;0.2;0.0;52.0;f;3.0
2560;REPROVADO;aeee701ac738fecb98159eefef6d6638;0.0;92127264.0;57564861;1.8;4.5;23.0;f;1.0
2561;REPROVADO;aeee701ac738fecb98159eefef6d6638;0.0;92127264.0;57564861;1.8;1.0;23.0;f;2.0
2562;REPROVADO;aeee701ac738fecb98159eefef6d6638;0.0;92127264.0;57564861;1.8;0.0;23.0;f;3.0
2563;CANCELADO;8d5e37d8ae7b822fbab26042a3bf2866;0.0;92127264.0;57564861;;0.0;0.0;f;1.0
2564;CANCELADO;8d5e37d8ae7b822fbab26042a3bf2866;0.0;92127264.0;57564861;;;0.0;f;2.0
2565;CANCELADO;8d5e37d8ae7b822fbab26042a3bf2866;0.0;92127264.0;57564861;;;0.0;f;3.0
2566;CANCELADO;933ee3520c93c46b4aa33282a87d4fa4;0.0;92127264.0;57564861;0.1;0.300000012;24.0;f;1.0
2567;CANCELADO;933ee3520c93c46b4aa33282a87d4fa4;0.0;92127264.0;57564861;0.1;0.0;24.0;f;2.0
2568;CANCELADO;933ee3520c93c46b4aa33282a87d4fa4;0.0;92127264.0;57564861;0.1;0.0;24.0;f;3.0
2569;REPROVADO;8b379f0c76fb7c008c9a2d15e566f156;0.0;92127264.0;57564861;0.9;0.699999988;23.0;f;1.0
2570;REPROVADO;8b379f0c76fb7c008c9a2d15e566f156;0.0;92127264.0;57564861;0.9;2.0;23.0;f;2.0
2571;REPROVADO;8b379f0c76fb7c008c9a2d15e566f156;0.0;92127264.0;57564861;0.9;0.0;23.0;f;3.0
2572;REPROVADO POR MÉDIA E POR FALTAS;e1b01dddfefb34bbf9739d100d7f62bf;0.0;92127264.0;57564861;1.5;4.5999999;30.0;f;1.0
2573;REPROVADO POR MÉDIA E POR FALTAS;e1b01dddfefb34bbf9739d100d7f62bf;0.0;92127264.0;57564861;1.5;0.0;30.0;f;2.0
2574;REPROVADO POR MÉDIA E POR FALTAS;e1b01dddfefb34bbf9739d100d7f62bf;0.0;92127264.0;57564861;1.5;0.0;30.0;f;3.0
2575;APROVADO POR NOTA;08f00f60be208994947441f13c9e3ee1;0.0;92127264.0;57564861;6.0;6.0;23.0;f;1.0
